id,text,label
3352,2016 bender starts now #SkimmLife #GOPDebate http://t.co/NL6ppeA2bO via @theSkimm,2
3353,"RT @benshapiro: BTW, I cannot stand John Kasich. But he did well tonight. Which makes me slightly nauseous. #GOPDebate",0
3354,"Oh they are real and even have the same hair, sorta.  They are all @realDonaldTrump 
#GOPDebate  https://t.co/mTQdsDGPEb",2
3355,"It seems that the #GOPDebate was kinda dull cause candidates being plain ol' racist, sexist warmongers just doesn't do it anymore.",0
3356,RT @AnneBayefsky: .@RealBenCarson: I’m the only one to take out half a brain but if you look at Washington you might think somebody beat me…,0
3357,I'm pretty sure that Megan KKKelly had the biggest fake eyelashes ever at any #gopDebate.,0
3358,"With #CarlyFiorina making positive name for herself in the #GOPDebate, #HillaryClinton is certain to self destruct! https://t.co/di7m31RFIY",2
3359,If you are one to complain about America's corrupt 2 party system - you better not complain about Trump's threat last night #Vote #GOPDebate,1
3360,"Intern on #GOPDebate: ""this lady kept asking questions about gay rights and lesbians and women's rights. It was ridiculous.""",0
3361,RT @SpacePlankton: I really hope Shelli gets evicted then they announce a twist that brings Jason back. #GOPDebate,0
3362,RT @kwdayboise: Fact checking the GOP candidates' statements in debate http://t.co/QjssdIkKPD via @NewsHour #GOPDebate,2
3363,We Watched The Debate With A Bunch Of Conservative Activists. Here's How They Reacted #GOPDebate http://t.co/Ug21fI5FcE via @dailycaller,2
3364,RT @deray: Ben Carson essentially just said race doesn't matter. #GOPDebate,0
3365,"So,@realDonaldTrump  is now whining because questions posed were not fair. #whinybaby #notpresidential #GOPDebate",0
3366,.@realDonaldTrump might've shot himself in the foot losing the support of women with this behavior http://t.co/JA96Jes4oU #GOPDebate,0
3367,@ThePhoenixSun a gay wedding is not a wedding #gopdebate http://t.co/0Vw7ht3uO2,0
3368,I made a good choice #Rectify over the #GOPDebate...#priorities,2
3369,RT @johnlundin: 17 Funniest Tweets on #GOPDebate Failing to Even Mention Climate Change http://t.co/CxOXwPA3j0 #climate,0
3370,is there any way I can watch the whole debate from last night?? #help #GOPDebate,2
3371,Trump whines about tough questions; 'Megyn behaved very nasty to me' http://t.co/jylEVqSzRr #GOPDebate #Election2016,2
3372,"""We cannot give away money we don't have"" @RandPaul #ThingsThatShouldBeBasicLogic #GOPDebate",2
3373,"RT @hiphughes: ""America is stupid. Mexico is really smart. Elect me or you're stupid too."" ~Donald Trump #GOPDebate",0
3374,@realDonaldTrump is a breath of fresh air but increasingly careless and generic. Long road to the #WhiteHouse; could get stale #GOPDebate,0
3375,.@realDonaldTrump: Now some of the people you would least expect are calling me up and apologizing. #Hannity #GOPDebate,0
3376,A debate should be between 2 candidates. Not between a candidate and a moderator. The moderators should be time keepers only. #GOPDebate,0
3377,"RT @bree_mars: So about that ""pledge""...I'll just leave this right here. @realDonaldTrump @RandPaul @RonPaul @DanScavino #GOPDebate http://…",0
3378,"Donald #Trump: great television, horrible statesmanship. @realDonaldTrump #GOPDebate And don't call me a ""hater"" because I am not. #Sad",0
3379,I am not the biggest @megynkelly fan in the world. (Or Fox in general) but I really enjoyed her question to Trump about women #GOPDebate,1
3380,@RealBenCarson was my early favourite until he compared taxes to tithing. Keep religion out it out dude! #GOPDebate,0
3381,#GOPDebate @RandPaul so when 'the government tries to invade the church' there's an issue but not when religion invades politics?,0
3382,Political debates teach marketers how not to message to audiences today. Be direct don't deflect! #GOPDebate @OrlandoDish @KeenaMcGee,0
3383,"The ""If we knew what we know now"" Q's regarding #IRAQ are idiotic as they are insulting to all of the #veterans who served there! #GOPDebate",0
3384,@Livestream #GOPDebate most important of all Republicans will not get the Womens vote not even if they beg for it http://t.co/iovVW90aaX,0
3385,"RT @scarylawyerguy: We had a chance to secure Social Security surplus in 2000, but media decided they wanted to hang w/W instead of fact ch…",0
3386,RT @NeinQuarterly:My only complaint with the political culture of the present: the politics. The culture. And the present. #GOPDebate,0
3387,RT @Cjlewis99: @FoxNews moderators took up 32% of the air time. Guess who else got most the time? #GOPDebate #FoxDebate http://t.co/IZJ1N7a…,0
3388,You know who @ChrisChristie was giving hugs to? THE FAMILIES OF PEARL HARBOR VICTIMS #GOPDebate,0
3389,RT @NeinQuarterly:De Tocqueville has left the building. #GOPDebate,2
3390,RT @picsofmattdamon: Oh ho ho. A scene where #kieraknightley talks emotionally to some guy in the rain. #GOPDebate #cliche #WhitePrivilege,0
3391,The Fox News moderators got 31% of the airtime last night #GOPDebate. With Megyn Kelly getting the most.  That's not a surprise,2
3392,"RT @FCAlexB: @WSJ ""tonight's attendance is 62 people for the JV Game"" #GOPDebate",2
3393,How can the candidates not mention any veteran issues besides firing VA Personal. Veteran homelessness in America is a disgrace #GOPDebate,0
3394,RT @deray: I hadn't heard Jeb speak for an extended period of time until tonight. I thought that he would be a better speaker. He isn't. #G…,0
3395,"RT @DaciaLJohnson: So, who do you think won the #GOPDebate? So far @TCPalm polls shows @realDonaldTrump at 50%: http://t.co/4atgYTWh8T http…",2
3396,FOX #GOPDebate drew 10 million viewers. No Democrat primary debate has ever attracted anything like this...-- Rush,1
3397,"@ZeitgeistGhost #GOPDebate last night clarified that it's not a clown car, it's a loony van of sociopaths.",0
3398,RT @michelleeeers: It's really hard to believe Donald Trump wasn't created by God as a work of satire #GOPDebate,0
3399,"RT @kumailn: When Dr. Doom takes his mask off, it could be any of these people underneath. #GOPDebate",0
3400,I wish we could see Kasich vs #BernieSanders for the presidency. The actual issues &amp; ideas might come out. #GOPDebate Didn't watch it.,1
3401,"HOOT! LOOKY THIS.. huh last I heard neither Clinton nor Sanders was part of #GOPdebate 
 RT @davidbadash: Today’s... http://t.co/hf76cKlBpQ",2
3402,RT @kyaecker: Love to hear an apology from @megynkelly to @realDonaldTrump for dragging the debate into the toilet #gopdebate,0
3403,RT @barefootpagan: Gonna call it a night &amp; think of peaceful thoughts to erase the #GOPDebate from my mind. Blessed Be. http://t.co/pDI5czn…,0
3404,@RealBenCarson said a mouthful. #RunBenRun #Carson2016 #GOPDebate http://t.co/rpQo4SQBTo,1
3405,RT @TCPalmKGardner: Who told the truth and whose pants are on fire from last night's #GOPDebate? http://t.co/WhLKEkq2FM …,2
3406,RT @goldietaylor: And now a word from God... #GOPDebate http://t.co/VkGvYttwtK,2
3407,"@moe67 Oh I'm sure it did. Headlines this morning ""#GOPDebate winners weren't #Trump or Jeb"" Shocker  Boring BB show w Derrick  #BB17",0
3408,Fact checking the GOP candidates' statements in debate http://t.co/QjssdIkKPD via @NewsHour #GOPDebate,2
3409,RT @kevantrich: @mtaibbi the pimp lobby is NOT happy #GOPDebate http://t.co/k8Gj8apqu7,2
3410,"The #GOPDebate staging evoked ""Seasons of Love"" from ""Rent,"" says @CharlesMcNulty. More: http://t.co/bCpJvfxccB",0
3411,"RT @LailaLalami: Aaaand systemic racism is ""all about training."" Time for a commercial. #GOPDebate",0
3412,Could @FoxNews be any more blatant about their dislike for @realDonaldTrump? I dislike him BUT this was an uneven playing field.#GOPDebate,0
3413,RT @HuffPostLive: Last night's #GOPDebate in a nutshell. http://t.co/dyyuTjv1ji,2
3414,RT @JohnFugelsang: Tonight I am live-heckling #GOPDebate with @FrankConniff and @MykaFox at @QEDAstoria and we are sold out like Rand Paul.,0
3415,Didn't watch a nanosecond. #GOPDebate 💩,0
3416,"RT @feministabulous: Remember when Trump didn't apologize for calling women ""'fat pigs"" ""dogs"" and ""disgusting animals""? 
http://t.co/QgwM5…",0
3417,".@GayPatriot's takeaway from last night: ""America Doesn't Deserve Ben Carson."" http://t.co/kjGFYYpcTe #GOPDebate",0
3418,Advice to #GOP candidates in the order they finished 7th place Ted Cruz more of same take more of the clock time #gopdebate #tcot #p2,0
3419,"RT @Pie_SocialMedia: At the #GOPDebate , #walker16 #scottwalker never gained momentum. Dead last. #epicfail #collegedropout #fraud https://…",0
3420,"Definitely Off Topic:

Watched the #GOPDebate last night and was thoroughly entertained.",2
3421,@RandPaul totally pulled a Leeroy Jenkins last night at the #GOPdebate charging in against @realDonaldTrump  and had similar results. #WoW,0
3422,"#FF 
Best source for what's going on in US Senate: @SenTomCotton
Best commentary: @BuckSexton 
Best #GOPDebate performance: @CarlyFiorina",1
3423,.@instagram Y’all taking down the @DreamDefenders account for criticizing the #GOPDebate is some bullshit.,0
3424,Watching FOX #GOPDebate (?) was like watching a football game where every time the ball is hiked... the refs all dogpile the same player.,0
3425,Watched the #GOPDebate with my political buddy. #daddy ❤🐘 http://t.co/dqr7LjEwNu,2
3426,"RT @TheDemocrats: Marco Rubio’s tax plan is pure 80s: 
↑ taxes for working families 
↓ taxes for those at the top. 
#OMGOP #GOPDebate http:…",0
3427,Yep… And it ain't pretty -- Hillary is loving life. #GOPDebate  https://t.co/TrumOOJA4G,2
3428,FOR SHIT'S SAKE... TURN ON THE TV AND IT WAS STILL ON FOX FROM THE #GOPDebate AND ALL I SEE IS PEOPLE GOBBLING @realDonaldTrump 'S KNOB.,0
3429,@Reince - That's because we all came for the laughs and bat shit crazy comments. #GOPDebate,0
3430,"RT @danholler: Cruz hit unconstitutional executive actions, #PlannedParenthood, religious liberty and Iran deal in final answer. #GOPDebate",2
3431,Countries in Africa  RT' &amp; DL' #InternationalBeerDay #GOPDebate #fridayreads @timaya #AMAYANABO_cover  »» http://t.co/DRKtW64C1u,2
3432,RT @jerrydoyle: Dust up between @RandPaul and @ChrisChristie at the #GOPDebate over #NSA http://t.co/EZMufRVHhQ Christie won when Paul brou…,2
3433,"RT @HellBlazeRaiser: @FoxNews @megynkelly @BretBaier court @realDonaldTrump to boost their ratings, but try to undermine him at the #GOPDeb…",0
3434,RT @TheXclass: #GOPDebate taught us that it's OK to buy Democracy and sacrifice Other Peoples Kids in WAR! to make the whole thing profitab…,0
3435,"RT @DLoesch: Cruz, Rubio led the night tonight. #GOPDebate",1
3436,"RT @kristina_schake: .@jmpalmieri: ""Hillary Clinton wasn't on the stage, but we think she was the clear winner."" #GOPDebate http://t.co/SLz…",2
3437,Recap of the #GOPdebate: these #TenMen want to make choices for all women. #GOPtbt http://t.co/YUikaXrvtV,0
3438,"Who Wants A Hug?
#GOPDebate http://t.co/iaTS8vyx7c",0
3439,#GOPDebate moderated by @foxnews was our chance to ask questions the right cares about not what left is concerned with @IngrahamAngle 2/2,1
3440,"RT @RickSantorum: ""I'm going to take a blowtorch to the I.R.S."" -@RickSantorum #GOPDebate",2
3441,RT @SalenaZitoTrib: Thanks @BrucePurple @DaneStrother @ChipFelkel for your input on @OffRoadPolitics on #GOPDebate http://t.co/6OFOA0Hqpa h…,1
3442,Donald #Trump visited the border. John #Kasich attended a gay wedding. Q: Which man is braver? #GOPDebate #LowBar,2
3443,"RT @JenniLathrop: ""American exceptionalism"" is NOT theology. #GOPDebate",2
3444,"Trump tanked, so you ignore every single other candidate?? #txot #ccot #GOPDebate",0
3445,Watching the #GOPDebate again. If you vote in this primary... listen to the quiet smart people instead of the loud people. Please. Bah.,2
3446,RT @MolonLabe1776us: Retweet if you think @HillaryClinton should be in PRISON. #Benghazi #Tcot #rednationrising #wakeupamerica #GOPDebate h…,1
3447,I've got ma brand  RT' &amp; DL' #InternationalBeerDay #GOPDebate #fridayreads @timaya #AMAYANABO_cover  »» http://t.co/DRKtW64C1u,2
3448,"That's a good way to dispel sexism charges for sure, calling a female journalist a bimbo. #GOPDebate  https://t.co/HARNfFYfdm",0
3449,RT @NathanHaynes24: @FoxNews  after last night's #GOPDebate  @RealBenCarson @GovMikeHuckabee  have emerged as my top two,1
3450,Ted Cruz with Sean Hannity After the #GOPDebate http://t.co/uIAoTVyd8Z,2
3451,Treating women like human beings isn't political correctness. #GOPDebate,0
3452,"Rush Limbaugh ""Fox News made the debate seem like there is a Republican war on women.""  #EpicFail #FoxNews #GOPDebate",2
3453,IceCube 4 President!!! 😉@DonnieWahlberg: I love seeing the #StraightOuttaCompton movie preview during the #GOPDebate!,2
3454,@OutnumberedFNC mentioned @ericbolling likes his #titosvodka and soda. Excellent choice for #GOPDebate watching.,2
3455,"RT @rodimusprime: Ben Carson is all these candidates ""black friend"" they not actually listening to him but they are being so civil towards …",2
3456,RT @Couranto: Rush now mocking Megyn Kelly as self serving &amp; narcissistic. #KellyFile #GOPDebate #FOXDebate,0
3457,RT @JeneralPR: Now! @ninaturner on @hardball with Chris Matthews discussing #GOPDebate http://t.co/08I67jQo7g,2
3458,RT @benshapiro: This is the worst episode of Fox &amp; Friends ever. #GOPDebate,0
3459,RT @EliseVess: Healthcare used to be unavailable to low income people. The affordable care act isn't stealing it's healing. #GOPDebate,0
3460,#GOPDebate - Watching Pataki talk about taking on radical Islam. Wonder if he'd do the same against radical Christianity...#NotReally,2
3461,RT @rachelhills: .@HillaryClinton to the Republicans: #GOPDebate http://t.co/z71BjpCpaq,2
3462,RT @FMJAmerican: Megyn Kelly Chris Wallace and Brett Bair were no doubt posing questions to incite attacks and drama..and it backfired #GOP…,0
3463,Why is #outnumbered trying to make the #GOPDebate more exciting than it was? @foxnews has all shows promoting the weak debate. #outnumbered,0
